uid,Progress,Duration (in seconds),Finished,bergami_org,bergami_dept,pros,cons,story,bergami_org_num,bergami_dept_num,mael_avg,Length of Service in Years,Job Title,Division,Department,Function,Work Location,Work State,Work Country,Legal Entity Name,Year of Birth,Gender,EEO Code,2019 Performance,2020 Performance,Collabera,2019_perf_dummy,2020_perf_dummy,disengagement,exhaustion,burnout,race,low_quality_response,pros_toks,cons_toks,story_toks,pros_we,pros_i,pros_they,cons_we,cons_i,cons_they,story_we,story_i,story_they,pros_cleaned,cons_cleaned,story_cleaned,pros_toks_len,cons_toks_len,story_toks_len,glassdoor_toks,glassdoor_cleaned,glassdoor_toks_len,low_quality_pros,low_quality_cons,low_quality_story,pros_topic1,pros_topic2,pros_topic3,pros_topic4,pros_topic5,pros_topic6,pros_topic7,pros_topic8,pros_topic9,pros_topic10,cons_topic1,cons_topic2,cons_topic3,cons_topic4,cons_topic5,cons_topic6,cons_topic7,cons_topic8,cons_topic9,cons_topic10
U167,100,579828,True,H,H,"At Collabera, Employees always stay motivated, excited and engaged in their work. Every Month, Best Performing Employees get rewarded. Energetic Sports events, Festival Events, Zumba events are organized with the best possible facilities to enjoy together. Collabera offers lucrative incentives, Trips to different countries which always attracts employees to perform at their best potential. Collabera offers some of the most advanced training that no other firm in the country is able to - for eg. Digital Recruitment Training, PACER, CCL Platform that offers wide range of content to learn.",Process Driven Environment which sometimes becomes too frustrating for some new joinees to adopt. No Cab Service. Less Pay Scale.,"At Collabera, I have seen many individuals grow leaps and bounds. Recruiters gaining experience offshore and getting transferred to onshore office which is a life changing event for them. The Visionary Leaders at Collabera have been successful in developing multiple regional offices in the United States, Canada, Malaysia, Poland, Australia and have create tremendous growth opportunities for many. I am very amazed to see how Client Service given highest priority which is very much valued by the Top executives of the clients.",8.0,8.0,5.0,7.5,Associate Delivery Manager,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1988,Male,Asian,Not Applicable,Not Applicable,1,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,Asian,0,"['stay', 'motivated', 'excited', 'engaged', 'month', 'best', 'performing', 'rewarded', 'energetic', 'sport', 'event', 'festival', 'event', 'zumba', 'event', 'organized', 'best', 'possible', 'facility', 'enjoy', 'offer', 'lucrative', 'incentive', 'trip', 'different', 'country', 'attracts', 'perform', 'best', 'potential', 'offer', 'advanced', 'training', 'firm', 'country', 'able', 'eg', 'digital', 'recruitment', 'training', 'pacer', 'ccl', 'platform', 'offer', 'wide', 'range', 'content', 'learn']","['process', 'driven', 'environment', 'frustrating', 'new', 'joinees', 'adopt', 'cab', 'service', 'pay', 'scale']","['seen', 'individual', 'grow', 'leap', 'bound', 'recruiter', 'gaining', 'experience', 'offshore', 'getting', 'transferred', 'onshore', 'office', 'life', 'changing', 'event', 'visionary', 'leader', 'successful', 'developing', 'multiple', 'regional', 'office', 'united', 'state', 'canada', 'malaysia', 'poland', 'australia', 'create', 'tremendous', 'growth', 'opportunity', 'amazed', 'client', 'service', 'given', 'highest', 'priority', 'valued', 'executive', 'client']",0,0,2,0,0,0,0,2,1,stay motivated excited engaged month best performing rewarded energetic sport event festival event zumba event organized best possible facility enjoy offer lucrative incentive trip different country attracts perform best potential offer advanced training firm country able eg digital recruitment training pacer ccl platform offer wide range content learn,process driven environment frustrating new joinees adopt cab service pay scale,seen individual grow leap bound recruiter gaining experience offshore getting transferred onshore office life changing event visionary leader successful developing multiple regional office united state canada malaysia poland australia create tremendous growth opportunity amazed client service given highest priority valued executive client,48,11,42,"['stay', 'motivated', 'excited', 'engaged', 'month', 'best', 'performing', 'rewarded', 'energetic', 'sport', 'event', 'festival', 'event', 'zumba', 'event', 'organized', 'best', 'possible', 'facility', 'enjoy', 'offer', 'lucrative', 'incentive', 'trip', 'different', 'country', 'attracts', 'perform', 'best', 'potential', 'offer', 'advanced', 'training', 'firm', 'country', 'able', 'eg', 'digital', 'recruitment', 'training', 'pacer', 'ccl', 'platform', 'offer', 'wide', 'range', 'content', 'learn', 'process', 'driven', 'environment', 'frustrating', 'new', 'joinees', 'adopt', 'cab', 'service', 'pay', 'scale']",stay motivated excited engaged month best performing rewarded energetic sport event festival event zumba event organized best possible facility enjoy offer lucrative incentive trip different country attracts perform best potential offer advanced training firm country able eg digital recruitment training pacer ccl platform offer wide range content learn process driven environment frustrating new joinees adopt cab service pay scale,59,0,0,0,0.0,0.0,0.0,0.2970260679721832,0.24253955483436584,0.15023988485336304,0.10968553274869919,0.1893901526927948,0.0,0.0,0.0,0.0,0.0,0.0,0.1442863494157791,0.5957685708999634,0.0,0.0,0.19618253409862518,0.0
U997,100,485,True,B,F,"To have a great environment to work, very professional behaviour when it's about work and to have a great culture i.e. to say that to enjoy every culture possible","Having diplomatic answers from the head is always let my morale down. Also, how they interpret the work load is one you need to be aware of.","As a Timesheet Titans, any escalation that may happens, whole team including leads get on top of the situation and with the help of other departments gets resolved at the earliest. meaning Collaberation, Satisfaction",2.0,6.0,3.333333333333333,1.81,Executive Finance & Accounts,Global Business Services,Finance,Timesheet,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1983,Male,Asian,Not Applicable,Not Applicable,1,,,1.6666666666666667,2.0,1.8333333333333333,Asian,0,"['environment', 'professional', 'behaviour', 'culture', 'e', 'enjoy', 'culture', 'possible']","['having', 'diplomatic', 'answer', 'head', 'let', 'morale', 'interpret', 'load', 'need', 'aware']","['timesheet', 'titan', 'escalation', 'happens', 'team', 'including', 'lead', 'situation', 'help', 'department', 'get', 'resolved', 'earliest', 'meaning', 'collaberation', 'satisfaction']",0,1,0,0,1,1,0,0,0,environment professional behaviour culture e enjoy culture possible,having diplomatic answer head let morale interpret load need aware,timesheet titan escalation happens team including lead situation help department get resolved earliest meaning collaberation satisfaction,8,10,16,"['environment', 'professional', 'behaviour', 'culture', 'e', 'enjoy', 'culture', 'possible', 'having', 'diplomatic', 'answer', 'head', 'let', 'morale', 'interpret', 'load', 'need', 'aware']",environment professional behaviour culture e enjoy culture possible having diplomatic answer head let morale interpret load need aware,18,0,0,0,0.4610430598258972,0.01250501163303852,0.012504409067332745,0.012506772764027119,0.012508373707532883,0.012510917149484158,0.3159593641757965,0.13544631004333496,0.012509661726653576,0.012506122700870037,0.0,0.0,0.5352013111114502,0.0,0.0,0.0,0.0,0.11596192419528961,0.2850160300731659,0.0
U314,100,1371,True,D,D,"There are pros to working at Collabera - management is supportive and flexible, commission plan is good, we have great clients.",Cons - every office runs differently so it's hard to relate to colleagues in other regions; lack of training/learning opportunities; little to no visibility on how other accounts are doing,"Work hard, play hard - we have our President's club trip every year which really exemplifies our cultural value. We all work hard during the year to qualify for this trip so we can celebrate with each other.",4.0,4.0,3.8333333333333335,5.2,Senior Account Manager,Enterprise Services Group,Sales,Sales,Glen Allen (Concourse Blvd),Virginia,U.S.A.,Collabera Inc.,1993,Female,White,Achieved,Achieved,1,1.0,1.0,2.0,2.333333333333333,2.166666666666667,White,0,"['pro', 'management', 'supportive', 'flexible', 'commission', 'plan', 'client']","['con', 'office', 'run', 'differently', 'hard', 'relate', 'colleague', 'region', 'lack', 'training', 'learning', 'opportunity', 'little', 'visibility', 'account']","['hard', 'play', 'hard', ""president's"", 'club', 'trip', 'year', 'exemplifies', 'cultural', 'value', 'hard', 'year', 'qualify', 'trip', 'celebrate']",1,0,0,0,0,0,5,0,0,pro management supportive flexible commission plan client,con office run differently hard relate colleague region lack training learning opportunity little visibility account,hard play hard president's club trip year exemplifies cultural value hard year qualify trip celebrate,7,15,15,"['pro', 'management', 'supportive', 'flexible', 'commission', 'plan', 'client', 'con', 'office', 'run', 'differently', 'hard', 'relate', 'colleague', 'region', 'lack', 'training', 'learning', 'opportunity', 'little', 'visibility', 'account']",pro management supportive flexible commission plan client con office run differently hard relate colleague region lack training learning opportunity little visibility account,22,0,0,0,0.24408280849456787,0.23557448387145996,0.18278205394744873,0.012504186481237411,0.012502400204539299,0.012501622550189495,0.012503039091825485,0.012500494718551636,0.26254841685295105,0.012500494718551636,0.12008005380630493,0.0,0.0,0.5222773551940918,0.0,0.1867755651473999,0.13333430886268616,0.0,0.0,0.0
U193,100,1230,True,D,D,"competition , recognition, personal satisfaction that you help applicants and clients","too many processes and approvals before you can get resolution from an internal team, it often feels like they are putting sticks in your wheels","employee appreciation events, presidents club and top30 - collabera knows how to pumper and recognize",4.0,4.0,4.5,6.93,Senior Account Manager,Regional,Sales,Sales,Seattle (Fourth Avenue),Washington,U.S.A.,Collabera Inc.,1983,Female,White,Achieved,Achieved,1,1.0,1.0,2.0,1.6666666666666667,1.8333333333333333,White,0,"['competition', 'recognition', 'personal', 'satisfaction', 'help', 'applicant', 'client']","['process', 'approval', 'resolution', 'internal', 'team', 'feel', 'like', 'putting', 'stick', 'wheel']","['appreciation', 'event', 'president', 'club', 'know', 'pumper', 'recognize']",0,0,0,0,0,1,0,0,0,competition recognition personal satisfaction help applicant client,process approval resolution internal team feel like putting stick wheel,appreciation event president club know pumper recognize,7,10,7,"['competition', 'recognition', 'personal', 'satisfaction', 'help', 'applicant', 'client', 'process', 'approval', 'resolution', 'internal', 'team', 'feel', 'like', 'putting', 'stick', 'wheel']",competition recognition personal satisfaction help applicant client process approval resolution internal team feel like putting stick wheel,17,0,0,0,0.012508951127529144,0.012510132044553757,0.012509061023592949,0.012513618916273117,0.29824525117874146,0.012511827982962132,0.6016665101051331,0.01251086313277483,0.01251310296356678,0.01251069363206625,0.0,0.0,0.0,0.12568256258964539,0.0,0.8015217781066895,0.0,0.0,0.0,0.0
U1037,100,532903,True,E,E,"Being my first Job I have learned so many things that made me better individual, I give this credit to the leaders I am working with and Collabera gave it all to me.",You have to prove yourself in regular intervals to keep up in the race and I love challenges.,"There was this month where my performance wasn't at peak and I felt really bad about it because even after giving my best , my ""numbers"" were not reflecting my potential. Here comes my Manager ""Nisha Gor"" , who made sure I smile again,  feel good about my work by sharing different experience of her journey in company and how never giving up can lead to everything we want to achieve. She has been my strength in Collabera and I would love to work with her whenever I get a chance.
And this is one of biggest value in Collabera people around you are really supportive, they celebrate your success, you are recognized for everything (small or big) which keeps you motivated along the way.",5.0,5.0,4.333333333333333,1.77,Talent Development Expert,Cognixia-Jump,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1997,Female,Asian,Not Applicable,Not Applicable,1,,,2.333333333333333,1.6666666666666667,2.0,Asian,0,"['job', 'learned', 'thing', 'better', 'individual', 'credit', 'leader', 'gave']","['prove', 'regular', 'interval', 'race', 'love', 'challenge']","['month', 'performance', 'peak', 'felt', 'bad', 'giving', 'best', 'number', 'reflecting', 'potential', 'come', 'manager', 'nisha', 'gor', 'sure', 'smile', 'feel', 'sharing', 'different', 'experience', 'journey', 'giving', 'lead', 'want', 'achieve', 'strength', 'love', 'chance', 'biggest', 'value', 'supportive', 'celebrate', 'success', 'recognized', 'small', 'big', 'keep', 'motivated', 'way']",0,6,0,0,1,0,1,11,1,job learned thing better individual credit leader gave,prove regular interval race love challenge,month performance peak felt bad giving best number reflecting potential come manager nisha gor sure smile feel sharing different experience journey giving lead want achieve strength love chance biggest value supportive celebrate success recognized small big keep motivated way,8,6,39,"['job', 'learned', 'thing', 'better', 'individual', 'credit', 'leader', 'gave', 'prove', 'regular', 'interval', 'race', 'love', 'challenge']",job learned thing better individual credit leader gave prove regular interval race love challenge,14,0,0,0,0.011112896725535393,0.011114181019365788,0.011114023625850677,0.011114283464848995,0.01111654844135046,0.7170057892799377,0.19407907128334045,0.011115203611552715,0.011113152839243412,0.011114870198071003,0.1735660880804062,0.014345129951834679,0.21519489586353302,0.014341596513986588,0.014340542256832123,0.2538880705833435,0.014340270310640335,0.014345216564834118,0.014343219809234142,0.2712949812412262
U756,100,577134,True,D,E,Collabera (CSPL) has been an icon of an organization that is strong in bond with the people that partner with it ,"Lack of Transparency, Trust, Relying on words of few people rather than allowing resource to express him/herself, Favorable/biased approach at times, ","Positive : The way Collabera (CSPL) takes care of its resources and has strong roots with growing leaders as  in-house talent
Negative : We have open door policy, but we are not very much in agreement with relying on words and perception of few senior leaders
",4.0,5.0,4.166666666666667,2.42,Manager Sales,IT Services,Sales,Sales,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1984,Male,Asian,Not Applicable,Not Applicable,1,,,2.0,2.333333333333333,2.166666666666667,Asian,0,"['cspl', 'icon', 'organization', 'strong', 'bond', 'partner']","['lack', 'transparency', 'trust', 'relying', 'word', 'allowing', 'resource', 'express', 'favorable', 'biased', 'approach', 'time']","['positive', 'way', 'cspl', 'take', 'care', 'resource', 'strong', 'root', 'growing', 'leader', 'in-house', 'talent', 'negative', 'open', 'door', 'policy', 'agreement', 'relying', 'word', 'perception', 'senior', 'leader']",0,0,0,0,0,0,2,0,0,cspl icon organization strong bond partner,lack transparency trust relying word allowing resource express favorable biased approach time,positive way cspl take care resource strong root growing leader in-house talent negative open door policy agreement relying word perception senior leader,6,12,22,"['cspl', 'icon', 'organization', 'strong', 'bond', 'partner', 'lack', 'transparency', 'trust', 'relying', 'word', 'allowing', 'resource', 'express', 'favorable', 'biased', 'approach', 'time']",cspl icon organization strong bond partner lack transparency trust relying word allowing resource express favorable biased approach time,18,0,0,0,0.01676875352859497,0.016768865287303925,0.01676875352859497,0.016769971698522568,0.016769837588071823,0.20988720655441284,0.44338908791542053,0.01676924340426922,0.22933948040008545,0.01676875352859497,0.08587057888507843,0.0,0.852400004863739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U950,100,528699,True,B,B,the people/culture & opportunities for advancement,gap between upper level management and lower level positions,"celebrating promotions/each others successes regularly 
",2.0,2.0,4.166666666666667,2.02,Corporate Recruiter,Global Business Services,Corporate Recruitment,Corporate Recruitment (Campus),Houston (Katy Fwy),Texas,U.S.A.,Collabera Inc.,1995,Female,Hispanic or Latino,Not Applicable,Not Applicable,1,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,Hispanic or Latino,0,"['culture', 'opportunity', 'advancement']","['gap', 'upper', 'level', 'management', 'lower', 'level', 'position']","['celebrating', 'promotion', 'success', 'regularly']",0,0,0,0,0,0,0,0,0,culture opportunity advancement,gap upper level management lower level position,celebrating promotion success regularly,3,7,4,"['culture', 'opportunity', 'advancement', 'gap', 'upper', 'level', 'management', 'lower', 'level', 'position']",culture opportunity advancement gap upper level management lower level position,10,0,0,0,0.02500222623348236,0.025020107626914978,0.025000426918268204,0.025004500523209572,0.02500469610095024,0.025000426918268204,0.7749649286270142,0.025000426918268204,0.025000426918268204,0.02500186115503311,0.012501227669417858,0.01250302791595459,0.012508728541433811,0.01250187773257494,0.8874743580818176,0.012502577155828476,0.01250317133963108,0.012502339668571949,0.012501460500061512,0.012501186691224575
U1083,100,578426,True,D,H,                                      Helping nature of coworker                                                                                   ,                                          I don't any downside while working at collabera.                                                                                                                                                                                             ,i have nothing share for now.                                                                                                                                                                                                           ,4.0,8.0,5.0,1.5,Executive Operations,Business Core Services,Operations,Operations,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Male,Asian,Achieved,Achieved,1,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,Asian,0,"['helping', 'nature', 'coworker']",['downside'],['share'],0,0,0,0,1,0,0,1,0,helping nature coworker,downside,share,3,1,1,"['helping', 'nature', 'coworker', 'downside']",helping nature coworker downside,4,0,1,1,0.4042421579360962,0.025019735097885132,0.025021953508257866,0.025031542405486107,0.02502094954252243,0.025028211995959282,0.02502512000501156,0.0250227227807045,0.39556288719177246,0.02502470463514328,0.5499944686889648,0.050000619143247604,0.050000619143247604,0.050000619143247604,0.050000619143247604,0.050000619143247604,0.050000619143247604,0.050000619143247604,0.050000619143247604,0.050000619143247604
U212,100,1978,True,C,C,"Strong Cultural Values. 
Few great leaders
Hard work is always recognized.","Sometimes Management is not cooperative.
People are not given right opportunities.
Leadership is not very mature in the South.
People should be given opportunities based on their Caliber.
",I have had great time in NJ office while managing one of the big Financial clients.Hard work was recognized and I grew personally and professionally.,3.0,3.0,5.0,6.54,Senior Account Manager,Regional,Sales,Sales,Atlanta (Peachtree Rd),Georgia,U.S.A.,Collabera Inc.,1981,Female,Asian,Not Achieved,Achieved,1,0.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,Asian,0,"['strong', 'cultural', 'value', 'leader', 'hard', 'recognized']","['management', 'cooperative', 'given', 'right', 'opportunity', 'leadership', 'mature', 'south', 'given', 'opportunity', 'based', 'caliber']","['time', 'nj', 'office', 'managing', 'big', 'financial', 'client', 'hard', 'recognized', 'grew', 'personally', 'professionally']",0,0,0,0,0,1,0,2,0,strong cultural value leader hard recognized,management cooperative given right opportunity leadership mature south given opportunity based caliber,time nj office managing big financial client hard recognized grew personally professionally,6,12,12,"['strong', 'cultural', 'value', 'leader', 'hard', 'recognized', 'management', 'cooperative', 'given', 'right', 'opportunity', 'leadership', 'mature', 'south', 'given', 'opportunity', 'based', 'caliber']",strong cultural value leader hard recognized management cooperative given right opportunity leadership mature south given opportunity based caliber,18,0,0,0,0.014287558384239674,0.014287187717854977,0.014287363737821579,0.01428876630961895,0.014287187717854977,0.014288058504462242,0.8714115023612976,0.014287589117884636,0.014287187717854977,0.014287648722529411,0.0,0.0,0.30064913630485535,0.08523910492658615,0.0,0.19591856002807617,0.2134328931570053,0.16623197495937347,0.0,0.0
U91,100,581362,True,F,F,"It allows us to share our thoughts and if they are good enough for the company growth, they are ready to implement it too.","There are no major cons or downsides, but then few things like system (desktops and laptops) that we use don't allow us to be very fast on our tasks.","I have been a part of Collabera since 2010. I was hired as a Sr. Exec. and then moved to Manager in 2012, since then I was never promoted until 2019 start when I was moved to Sr. Manager. Since, 2011 when I got my 1st award for Most Hard Working Employee and since then till 2020 I have been eyeing on the most important award and which I got in this year as the Most Valuable Employee of Collabera. What I have learned is to stay persistent in your work without complaining, at time, things come late and at times they come before time. Collabera has always loved its employees and have taken care of them to.",6.0,6.0,4.833333333333333,10.05,Senior Manager Operations,Business Core Services,Operations,Operations,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1981,Male,Asian,Achieved,Achieved,1,1.0,1.0,1.0,2.333333333333333,1.6666666666666667,Asian,0,"['allows', 'share', 'thought', 'growth', 'ready', 'implement']","['major', 'con', 'downside', 'thing', 'like', 'system', 'desktop', 'laptop', 'use', 'allow', 'fast', 'task']","['hired', 'sr', 'exec', 'moved', 'manager', 'promoted', 'start', 'moved', 'sr', 'manager', 'got', 'award', 'hard', 'till', 'eyeing', 'important', 'award', 'got', 'year', 'valuable', 'learned', 'stay', 'persistent', 'complaining', 'time', 'thing', 'come', 'late', 'time', 'come', 'time', 'loved', 'taken', 'care']",2,0,2,3,0,0,0,9,2,allows share thought growth ready implement,major con downside thing like system desktop laptop use allow fast task,hired sr exec moved manager promoted start moved sr manager got award hard till eyeing important award got year valuable learned stay persistent complaining time thing come late time come time loved taken care,6,12,34,"['allows', 'share', 'thought', 'growth', 'ready', 'implement', 'major', 'con', 'downside', 'thing', 'like', 'system', 'desktop', 'laptop', 'use', 'allow', 'fast', 'task']",allows share thought growth ready implement major con downside thing like system desktop laptop use allow fast task,18,0,0,0,0.014290375635027885,0.014290721155703068,0.014290944673120975,0.014291486702859402,0.014298075810074806,0.014298398047685623,0.871367335319519,0.01429046131670475,0.014290452934801579,0.014291743747889996,0.29866719245910645,0.0,0.0,0.5088188052177429,0.0,0.13865210115909576,0.0,0.0,0.0,0.0
U360,100,546836,True,E,F,"Transparent Culture, Great learning opportunities, Great people and ofcourse good incentive plans","Long and exhausting work hours, work life balance, sometimes seems over-processed company","Being Passionate about work resonates with me personally more often. In one such instance, it was because my passion toward's work, i was able to deliver a Candidate to one of the clients going through many challenges regarding the Candidates background checks. In this I had to be very RESPONSIVE to tackle every question, DISCIPLINED to connect with each and every stakeholder in scheduled times to make sure there is progress",5.0,6.0,3.5,4.86,Lead Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Bangalore - CSPL (Prestige Blue Chip),Karnataka,India,Collabera Services Private Limited,1986,Male,Asian,Achieved,Achieved,1,1.0,1.0,2.333333333333333,2.0,2.166666666666667,Asian,0,"['transparent', 'culture', 'learning', 'opportunity', 'ofcourse', 'incentive', 'plan']","['long', 'exhausting', 'hour', 'life', 'balance', 'over-processed']","['passionate', 'resonates', 'personally', 'instance', 'passion', ""toward's"", 'able', 'deliver', 'candidate', 'client', 'going', 'challenge', 'candidate', 'background', 'check', 'responsive', 'tackle', 'question', 'disciplined', 'connect', 'stakeholder', 'scheduled', 'time', 'sure', 'progress']",0,0,0,0,0,0,0,4,0,transparent culture learning opportunity ofcourse incentive plan,long exhausting hour life balance over-processed,passionate resonates personally instance passion toward's able deliver candidate client going challenge candidate background check responsive tackle question disciplined connect stakeholder scheduled time sure progress,7,6,25,"['transparent', 'culture', 'learning', 'opportunity', 'ofcourse', 'incentive', 'plan', 'long', 'exhausting', 'hour', 'life', 'balance', 'over-processed']",transparent culture learning opportunity ofcourse incentive plan long exhausting hour life balance over-processed,13,0,0,0,0.0126121761277318,0.2958655059337616,0.12985669076442719,0.012618765234947205,0.012617475353181362,0.012611704878509045,0.48598217964172363,0.012612019665539265,0.012611471116542816,0.01261203270405531,0.016667546704411507,0.016667410731315613,0.01666739210486412,0.01666739210486412,0.016667403280735016,0.01666766032576561,0.01666739210486412,0.3976699411869049,0.01666746474802494,0.46899041533470154
U565,100,148156,True,E,F,"Freedom of Thoughts & to implement ideas.
Appreciation at regular intervals.
Good culture.","Long working hours (No work life balance)
Extra pressure sometimes on submissions & hires.","Celebrating events together, great culture & supportive management etc.
I started few initiatives in past like Floor Huddle, also handling 4fsquad with our team with help of Sanyam and got great support which made these initiatives a suceess.",5.0,6.0,5.0,3.22,Senior Technical Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Male,Asian,Achieved,Achieved,1,1.0,1.0,1.3333333333333333,2.333333333333333,1.8333333333333333,Asian,0,"['freedom', 'thought', 'implement', 'idea', 'appreciation', 'regular', 'interval', 'culture']","['long', 'hour', 'life', 'balance', 'extra', 'pressure', 'submission', 'hire']","['celebrating', 'event', 'culture', 'supportive', 'management', 'etc', 'started', 'initiative', 'past', 'like', 'floor', 'huddle', 'handling', 'team', 'help', 'sanyam', 'got', 'support', 'initiative', 'suceess']",0,0,0,0,0,0,1,1,0,freedom thought implement idea appreciation regular interval culture,long hour life balance extra pressure submission hire,celebrating event culture supportive management etc started initiative past like floor huddle handling team help sanyam got support initiative suceess,8,8,20,"['freedom', 'thought', 'implement', 'idea', 'appreciation', 'regular', 'interval', 'culture', 'long', 'hour', 'life', 'balance', 'extra', 'pressure', 'submission', 'hire']",freedom thought implement idea appreciation regular interval culture long hour life balance extra pressure submission hire,16,0,0,0,0.012502919882535934,0.01250343769788742,0.012508396990597248,0.012504449114203453,0.012503311038017273,0.012505372054874897,0.8874564170837402,0.012508286163210869,0.01250347588211298,0.01250396203249693,0.011127888225018978,0.23164764046669006,0.0111287422478199,0.011129716411232948,0.01112799160182476,0.011127864010632038,0.011127779260277748,0.39398694038391113,0.011128578335046768,0.2964668869972229
U530,100,520175,True,E,C,"It's been a great experience working with Collabera, with a great cultural and positive work environment, very fun loving, work hard and play hard environment. ",Sometime working in a night shift is very exhausting and salary package with Collabera is very less than the local market in a similar industry. ,Its very great experience working with Collabera. I've learned a lot in my journey,5.0,3.0,3.6666666666666665,3.43,Senior Technical Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1992,Male,Asian,Not Achieved,Achieved,1,0.0,1.0,2.0,2.0,2.0,Asian,0,"['experience', 'cultural', 'positive', 'environment', 'fun', 'loving', 'hard', 'play', 'hard', 'environment']","['night', 'shift', 'exhausting', 'salary', 'package', 'local', 'market', 'similar', 'industry']","['experience', 'learned', 'journey']",0,0,0,0,0,0,0,2,0,experience cultural positive environment fun loving hard play hard environment,night shift exhausting salary package local market similar industry,experience learned journey,10,9,3,"['experience', 'cultural', 'positive', 'environment', 'fun', 'loving', 'hard', 'play', 'hard', 'environment', 'night', 'shift', 'exhausting', 'salary', 'package', 'local', 'market', 'similar', 'industry']",experience cultural positive environment fun loving hard play hard environment night shift exhausting salary package local market similar industry,19,0,0,0,0.5090713500976562,0.0,0.0,0.0,0.10001815110445023,0.0,0.327250212430954,0.0,0.0,0.0,0.010001841932535172,0.010003235191106796,0.010002209804952145,0.010004564188420773,0.4734667241573334,0.010002643801271915,0.14647571742534637,0.010002223774790764,0.010001739487051964,0.31003904342651367
U714,100,755,True,B,C,We have a great core team of managers that continue to push make things better for all our employees.  We also have a very unique opportunity in our department to build something big. ,Overall company goals and strategy don't always align with what is needed in our division.  We are a very small piece of the puzzle and often times it seems like our voices are not heard. ,"We have created a culture that encourages teams to work together.  I had a team member give very valuable client interview prep material to another recruiter on our team which put his personal commission at risk because they were competing for the same position, but did so anyway for the betterment of the team. ",2.0,3.0,3.5,2.59,Sales Manager - Direct Hire,Regional,Sales,Sales,Manhattan Beach (Rosecrans Ave.),California,U.S.A.,Collabera Inc.,1983,Male,Hispanic or Latino,Not Applicable,Not Applicable,1,,,2.333333333333333,2.6666666666666665,2.5,Hispanic or Latino,0,"['core', 'team', 'manager', 'continue', 'push', 'thing', 'better', 'unique', 'opportunity', 'department', 'build', 'big']","['overall', 'goal', 'strategy', 'align', 'needed', 'division', 'small', 'piece', 'puzzle', 'time', 'like', 'voice', 'heard']","['created', 'culture', 'encourages', 'team', 'team', 'member', 'valuable', 'client', 'interview', 'prep', 'material', 'recruiter', 'team', 'personal', 'commission', 'risk', 'competing', 'position', 'betterment', 'team']",4,0,0,3,0,0,2,1,1,core team manager continue push thing better unique opportunity department build big,overall goal strategy align needed division small piece puzzle time like voice heard,created culture encourages team team member valuable client interview prep material recruiter team personal commission risk competing position betterment team,12,13,20,"['core', 'team', 'manager', 'continue', 'push', 'thing', 'better', 'unique', 'opportunity', 'department', 'build', 'big', 'overall', 'goal', 'strategy', 'align', 'needed', 'division', 'small', 'piece', 'puzzle', 'time', 'like', 'voice', 'heard']",core team manager continue push thing better unique opportunity department build big overall goal strategy align needed division small piece puzzle time like voice heard,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4143727719783783,0.5240727663040161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356558918952942,0.0,0.0,0.0,0.0
